"","id","first","last","hand","DOB","country","year","month","day"
"12105","212104","Tinesta","Rowe","",NA,"JAM",1985,11,7
"12106","212105","Leeza","Rooks","",NA,"TRI",1983,8,29
"12107","212106","Lisa","Fung Kee Fung","",NA,"TRI",1985,4,3
"12108","212107","Tenille","Elias","",NA,"TRI",1984,12,10
"12109","212108","Sasha","Fisher","",NA,"BER",1987,2,5
"12110","212109","Francine","Harvey","",NA,"ANT",1973,3,19
"12111","212110","Niki","Williams","",NA,"ANT",1982,9,22
"12112","212111","Zarah","De Silva","",NA,"BER",1984,4,15
"12113","212112","Isoke","Perry","",NA,"ANT",1983,1,4
"12114","212113","Maria Elena","Gittens","",NA,"PAN",1969,4,16
"12115","212114","Anais Marie","Moreno","",NA,"PAN",1982,1,20
"12116","212115","Tara","Lambert","",NA,"BER",1981,4,25
"12117","212116","Alexia Llysel","Marquez","",NA,"PAN",1969,5,10
"12118","212117","Lucia","Henkle Gomez","",NA,"GUA",1984,6,11
"12119","212118","Elena","Branker","",NA,"BAR",1982,3,7
"12120","212119","Luisa Elfride","Lopez","",NA,"GUA",1981,2,14
"12121","212120","Kyla","Hunte","",NA,"BAR",1980,11,4
"12122","212121","Mariola","Prado","",NA,"GUA",1979,4,20
"12123","212122","Shonette","Wilson","",NA,"BER",1966,6,26
"12124","212123","Ignacia","Marin","",NA,"CHI",1983,3,22
"12125","212124","Ilona","Giberte","",NA,"LAT",1984,11,19
"12126","212125","Carol","Cassar Torreggiani","",NA,"MLT",1968,7,25
"12127","212126","Tatevik","Babayan","",NA,"ARM",1984,1,8
"12128","212127","Ana","Gasparyan","",NA,"ARM",1975,12,22
"12129","212128","Y","FARID","",NA,"EGY",NA,NA,NA
"12130","212129","Caroline","Oduor","",NA,"KEN",1986,5,7
"12131","212130","Evelyn","Otula","",NA,"KEN",1974,12,27
"12132","212131","Tankiso","Letseka","",NA,"LES",1975,10,4
"12133","212132","Liako","Selokoma","",NA,"LES",1974,1,25
"12134","212133","Esther","Mbugua","",NA,"KEN",1981,1,18
"12135","212134","Razalia","Phethu","",NA,"BOT",1982,10,11
"12136","212135","Ina","Sireteanu","",NA,"MDA",1986,8,28
"12137","212136","Iulia","Rozgon","",NA,"MDA",1984,1,2
"12138","212137","Kago","Phatshwane","",NA,"BOT",1980,7,11
"12139","212138","Mariem Nissaf","Bouchlaka","",NA,"TUN",1983,4,14
"12140","212139","S","BACCAR","",NA,"TUN",NA,NA,NA
"12141","212140","Ludmila","Stavila","",NA,"MDA",1986,6,16
"12142","212141","Meriem","Zitouni","",NA,"TUN",1984,10,23
"12143","212142","Azza","Abbou","",NA,"TUN",1984,12,21
"12144","212143","Wing Shan","Cheung","",NA,"HKG",1986,7,30
"12145","212144","Alissa","Velts","",NA,"KAZ",1981,1,22
"12146","212145","Gurianna","Korinihona","",NA,"POC",1984,11,4
"12147","212146","Sarah","Wetz","",NA,"MLT",1980,7,11
"12148","212147","Rosanne","Dimech","R",NA,"MLT",1985,10,27
"12149","212148","Nadia","Kilani","",NA,"TUN",1982,6,21
"12150","212149","Jeannine","Niedhardt","",NA,"LIE",1980,6,12
"12151","212150","Sabrina","Vogt","",NA,"LIE",1982,9,17
"12152","212151","Lesedi","Ramocha","",NA,"BOT",1980,11,28
"12153","212152","Phemelo","Mogapi","",NA,"BOT",1985,1,7
"12154","212153","Karmelina","Rivera","",NA,"PUR",1982,6,21
"12155","212154","Maria","Calbeto","",NA,"PUR",1987,4,21
"12156","212155","Danielle","Paynter","",NA,"BER",1981,4,9
"12157","212156","Yimara","Figueroa","",NA,"PAN",1983,9,6
"12158","212157","Anabelle","Espinosa Rodriguez","",NA,"PAN",1982,6,13
"12159","212158","Yeniseik","Gomez","",NA,"PAN",1987,8,30
"12160","212159","Laura","Viquez","",NA,"CRC",1987,3,13
"12161","212160","Karla","Golfin","",NA,"CRC",1971,2,7
"12162","212161","Saira","Sanchinelli","",NA,"GUA",1975,3,22
"12163","212162","Masika","Williams","",NA,"ECA",1980,8,26
"12164","212163","Sylma","Phillip","",NA,"ECA",1963,3,11
"12165","212164","Nicole","Agostini","",NA,"TRI",1987,7,10
"12166","212165","Anneliese","Rose","",NA,"TRI",1978,10,30
"12167","212166","Lerissa","Maurice","",NA,"ECA",1987,1,26
"12168","212167","Si Nga","Lee","R",NA,"HKG",1985,12,9
"12169","212168","Marina","Spakova","",NA,"KAZ",1986,9,1
"12170","212169","Karina","Jarlkaganova","",NA,"KAZ",1984,12,8
"12171","212170","Norzafira","Taufik","",NA,"MAS",1987,1,3
"12172","212171","Francesca","LaO","",NA,"PHI",1976,5,7
"12173","212172","Maylani","Ah Hoy","",NA,"POC",1975,9,24
"12174","212173","Yulia","Klimchenko","",NA,"KGZ",1983,6,23
"12175","212174","Kunykei","Koichumananova","",NA,"KGZ",1988,9,23
"12176","212175","Jessica","Sweeting","L",NA,"BAH",1988,8,3
"12177","212176","Andrea","Brenes","",NA,"CRC",1986,7,22
"12178","212177","Danielle","Cosgrove","",NA,"TRI",1986,11,5
"12179","212178","Ashley","Brooks","",NA,"BER",1988,5,17
"12180","212179","Linda","Svarena","",NA,"LAT",1986,1,15
"12181","212180","Stephanie","Pace","",NA,"MLT",1986,8,23
"12182","212181","Bianca","Gorbea","",NA,"PUR",1986,12,18
"12183","212182","Hazar","Sidki","",NA,"SYR",1984,4,8
"12184","212183","Ummarahmat","Hummetova","",NA,"TKM",1985,5,15
"12185","212184","Jenneta","Halliyeva","",NA,"TKM",1983,1,30
"12186","212185","Irene","George","",NA,"POC",1983,11,10
"12187","212186","Yekaterina","Morozova","",NA,"KAZ",1988,2,3
"12188","212187","Pei Ling","Tong","",NA,"SIN",1989,6,11
"12189","212188","Yun Ling","Ng","",NA,"SIN",1988,12,14
"12190","212189","Nivin","Kezbari","",NA,"SYR",1985,1,15
"12191","212190","Almira","Hallyeva","",NA,"TKM",1986,1,18
"12192","212191","Veronika","Babayan","",NA,"TKM",1988,5,19
"12193","212192","Meera","Kantaria","",NA,"KEN",1989,2,24
"12194","212193","Wanjika","Ngaruiya","",NA,"KEN",1989,5,25
"12195","212194","Laone","Botshoma","",NA,"BOT",1987,7,16
"12196","212195","Elna","De Villiers","",NA,"NAM",1986,6,11
"12197","212196","Alet","Boonzaaier","R",NA,"NAM",1983,2,7
"12198","212197","Elrien","De Villiers","",NA,"NAM",1988,7,13
"12199","212198","Selima","Frioui","",NA,"TUN",1987,7,27
"12200","212199","Inna","Gavrilenko","",NA,"TKM",1990,12,28
"12201","212200","Shao Fang","Ong","",NA,"SIN",1990,7,28
"12202","212201","Tatyana","Ignatchenko","R",NA,"KAZ",1989,2,8
"12203","212202","Mariaryeni","Gutierrez","",NA,"VEN",1989,5,5
"12204","212203","Rym","Cherni","",NA,"TUN",1988,12,23
"12205","212204","Stephanie","Sullivan","",NA,"MLT",1988,11,16
"12206","212205","Sandra","Kristjansdottir","",NA,"ISL",1990,10,20
"12207","212206","Sigurlaug","Sigurdardottir","",NA,"ISL",1985,4,20
"12208","212207","Puleng","Tlhophane","",NA,"BOT",1988,6,16
"12209","212208","Rebekka","Petursdottir","",NA,"ISL",1987,10,19
"12210","212209","Suzelle","Davin","R",NA,"NAM",1988,3,6
"12211","212210","Ilina","Kroushovski","",NA,"CYP",1988,6,4
"12212","212211","Irina","Letseva","",NA,"CYP",1989,12,18
"12213","212212","Olga","Cosic","",NA,"MDA",1973,1,12
"12214","212213","Jacklyn","Lambert","",NA,"BER",1988,9,27
"12215","212214","Johanna","De Leon","",NA,"PAN",1980,12,20
"12216","212215","Nicole","Arosemena","",NA,"PAN",1990,8,22
"12217","212216","Geraldine","Leong","",NA,"HKG",1991,5,31
"12218","212217","Sybille","Khayat","",NA,"SYR",1990,4,27
"12219","212218","Vanessa","Boey","",NA,"SIN",1990,7,30
"12220","212219","Line","Jouayed","",NA,"SYR",1991,9,16
"12221","212220","Caitlin","Gordon","",NA,"BER",1990,9,3
"12222","212221","Stanislava","Cozirscaia","",NA,"MDA",1989,6,30
"12223","212222","Amel","Benhaj","",NA,"TUN",1989,11,25
"12224","212223","Tshidiso","Mosinyi","",NA,"BOT",1989,7,30
"12225","212224","Sidonia","Wolfinger","",NA,"LIE",1977,12,4
"12226","212225","Sofia","Barletta","",NA,"HON",1989,9,8
"12227","212226","Marisela","Aviles","",NA,"HON",1990,11,30
"12228","212227","Maria De Los Angeles","Cardenas","",NA,"HON",1990,6,28
"12229","212228","Ana Lilyan","Guzman","",NA,"GUA",1989,6,7
"12230","212229","Raye Ann","Sandy","",NA,"TRI",1992,7,30
"12231","212230","Olivia","Bennett","",NA,"TRI",1991,1,9
"12232","212231","Kristen","Lopez","",NA,"BAR",1991,7,29
"12233","212232","Carlista","Mohammed","",NA,"TRI",1990,4,21
"12234","212233","Shenelle","Mohammed","",NA,"TRI",1990,10,4
"12235","212234","Sahar","Al Disi","",NA,"JOR",1990,10,11
"12236","212235","Leen","Irani","",NA,"JOR",1987,5,7
"12237","212236","Pamela","Adom Mendez","",NA,"DOM",1991,10,15
"12238","212237","Katherine","Hoepelman","",NA,"DOM",1989,11,17
"12239","212238","Leyla Esther","Cabrera","",NA,"DOM",1990,7,18
"12240","212239","Shukufa","Abdullayeva","",NA,"AZE",1992,9,24
"12241","212240","Astrid","Tixier","",NA,"MRI",1986,1,20
"12242","212241","Diana","Bukajeva","",NA,"LAT",1991,9,16
"12243","212242","Marina","Kojanova","R",NA,"MDA",1989,4,25
"12244","212243","Nilupul","Goonasekera","",NA,"SRI",1991,4,24
"12245","212244","Amreetha","Muttiah","",NA,"SRI",1992,1,12
"12246","212245","Carolyn Ann","Lim Hui","",NA,"SIN",1992,4,26
"12247","212246","Jithmie","Jayawickrema","R",NA,"SRI",1991,6,7
"12248","212247","Charlene","Tsangamwe","",NA,"ZIM",1986,2,13
"12249","212248","Soumia","Islami","",NA,"ISL",1975,12,22
"12250","212249","Mia","Radulovic","R",NA,"MNE",1992,1,14
"12251","212250","Elizabeth","Tapia","",NA,"PAN",1991,10,17
"12252","212251","Nicole","Stanziola","",NA,"PAN",1990,5,1
"12253","212252","Lee Anne","Lingo","R",NA,"TRI",1992,10,15
"12254","212253","Celina","Goetti","",NA,"SIN",1991,8,2
"12255","212254","Shadi","Tabatabai","",NA,"IRI",1980,9,4
"12256","212255","Ghazaleh","Torkaman","",NA,"IRI",1986,7,3
"12257","212256","Madona","Najarian","R",NA,"IRI",1989,5,6
"12258","212257","Eirdis","Ragnarsdottir","",NA,"ISL",1993,12,27
"12259","212258","Olga","Zaicenco","",NA,"MDA",1991,11,4
"12260","212259","Alma Michelle","Espinosa Rodriguez","",NA,"PAN",1993,8,5
"12261","212260","Rosaline Zafir","Chavez Tello","",NA,"PAN",1993,1,31
"12262","212261","Sally","Bogaert Morel","",NA,"DOM",1978,9,14
"12263","212262","Dayna","Grazette","",NA,"TRI",1990,1,20
"12264","212263","Si Ying Julienne","Keong","",NA,"SIN",1994,11,28
"12265","212264","Diala","Jamaleddine","",NA,"SYR",1994,1,31
"12266","212265","Kett","Sadi","",NA,"SYR",1995,1,22
"12267","212266","Khee Yen","Wee","R",NA,"SIN",1995,1,14
"12268","212267","Maria Clara","Bernardez","",NA,"DOM",1992,2,21
"12269","212268","Camila","Quesada","",NA,"CRC",1991,3,13
"12270","212269","Isabella","Escobar","",NA,"GUA",1992,8,12
"12271","212270","Niamh","Coveney","",NA,"IRL",1989,11,9
"12272","212271","Maria","Moya","",NA,"CRC",1986,12,29
"12273","212272","Breana","Stampfli","",NA,"TRI",1995,12,4
"12274","212273","Paloma","Castillo","",NA,"DOM",1983,3,12
"12275","212274","Emilia","Tenizbaeva","",NA,"KGZ",1995,9,8
"12276","212275","Alena","Panfilova","",NA,"KGZ",1995,7,31
"12277","212276","Clare","Fong","",NA,"SIN",1993,5,3
"12278","212277","Amangul","Mollayeva","",NA,"TKM",1996,1,9
"12279","212278","Sarah","Al Balushi","",NA,"OMA",1996,6,29
"12280","212279","Maliha","Al Awaidy","",NA,"OMA",1996,1,25
"12281","212280","Ana Sofia","Cordero","",NA,"PUR",1995,8,6
"12282","212281","Monica","Matias","",NA,"PUR",1996,11,22
"12283","212282","Michelle Marie","Valdez","",NA,"DOM",1995,4,6
"12284","212283","Ximena","Mino","",NA,"CRC",1995,9,1
"12285","212284","Dania","Navarro","",NA,"PAN",1989,4,24
"12286","212285","Mariella","Calderon","",NA,"CRC",1994,12,12
"12287","212286","Gabriela","Gonzalez","",NA,"PAN",1988,10,8
"12288","212287","Trevine","Sellier","",NA,"TRI",1993,8,4
"12289","212288","Gabrielle","Moxey","L",NA,"BAH",1993,12,24
"12290","212289","Beatriz","Maia","",NA,"BRA",1996,5,28
"12291","212290","Hannah En Xin","Chew","",NA,"SIN",1996,5,14
"12292","212291","Geraldine","Ang","",NA,"SIN",1997,10,31
"12293","212292","Nilushi","Fernando","",NA,"SRI",1994,3,14
"12294","212293","Roshenka","Fernando","",NA,"SRI",1992,3,5
"12295","212294","Thisuri","Molligoda","",NA,"SRI",1997,8,28
"12296","212295","Sahar","Najaei","",NA,"IRI",1996,12,12
"12297","212296","Seyedeh","Saadat","",NA,"IRI",1992,9,13
"12298","212297","Maria Giorgia","Farrugia Sacco","",NA,"MLT",1997,6,22
"12299","212298","Michelle Kerubo","Onyancha","",NA,"KEN",1996,6,21
"12300","212299","Veronica","Osogo Nabwire","",NA,"KEN",NA,NA,NA
"12301","212300","Mara","Argyriou","",NA,"CYP",1996,11,6
"12302","212301","Carita","Moolman","",NA,"NAM",1994,5,1
"12303","212302","Lesedi Sheya","Jacobs","",NA,"NAM",1997,10,1
"12304","212303","Justina","Mikulskyte","",NA,"LTU",1996,2,6
"12305","212304","Maria","Siopacha","R",NA,"CYP",1997,1,2
"12306","212305","Joselyn Margarita","Treyes Albarrac��N","",NA,"ECU",1997,6,29
"12307","212306","Paula","Castro","",NA,"ECU",1994,5,29
"12308","212307","Luisanna","Rodriguez","",NA,"DOM",1993,9,7
"12309","212308","Karla","Portalatin","",NA,"DOM",1997,8,19
"12310","212309","Maria Jose","Pintos","",NA,"URU",1997,4,26
"12311","212310","Mariela","Haug","",NA,"CRC",1997,7,21
"12312","212311","Sara","Quiroga","",NA,"URU",1996,6,17
"12313","212312","Juli","Raventos","",NA,"CRC",1995,11,14
"12314","212313","Hedda","Odegaard","L",NA,"NOR",1995,1,7
"12315","212314","Jahana","Bayramova","",NA,"TKM",1997,11,5
"12316","212315","Thi Tam Hao","Tran","R",NA,"VIE",1990,1,10
"12317","212316","Rheeya","Doshi","",NA,"SIN",1996,4,24
"12318","212317","Sabina","Korsunova","",NA,"KGZ",1986,2,8
"12319","212318","Aslina","Chua","R",NA,"MAS",1996,1,26
"12320","212319","Arina","Beliaeva","",NA,"KGZ",1997,8,14
"12321","212320","Arezou","Youlghouni","",NA,"IRI",1991,10,7
"12322","212321","Hagit","Zubary","",NA,"ISR",1960,1,16
"12323","212322","Dora","Alavantic","",NA,"YUG",1957,3,1
"12324","212323","Bente","Kjolstad","",NA,"NOR",1955,4,3
"12325","212324","Ellen","Grindvold","",NA,"NOR",1946,7,30
"12326","212325","Monique","Krecke","",NA,"LUX",1944,3,24
"12327","212326","Flore","Wagner","",NA,"LUX",1950,8,9
"12328","212327","Alina","Baraldi","",NA,"MEX",1957,12,16
"12329","212328","Jennifer","Waggott","",NA,"RHO",1943,9,11
"12330","212329","Fiona","Mckenzie","",NA,"RHO",1946,6,4
"12331","212330","Carla","Guarino De Galeazzi","",NA,"URU",1956,2,11
"12332","212331","Susan","Stone","",NA,"CAN",1950,1,31
"12333","212332","Susi","Eichenberger","",NA,"SUI",1946,6,24
"12334","212333","Loanita","Rachman","",NA,"INA",1947,11,6
"12335","212334","Gladys","Imperial","",NA,"PHI",NA,NA,NA
"12336","212335","Marisa","Sanchez","",NA,"PHI",NA,NA,NA
"12337","212336","Rafeket","Binyamini","",NA,"ISR",1964,9,15
"12338","212337","Orly","Bialistozky","",NA,"ISR",1964,10,4
"12339","212338","Janine","Strauss","",NA,"ISR",1950,11,16
"12340","212339","Marlene","Chumbez","",NA,"PER",1968,10,7
"12341","212340","Magdalena","Wiese","",NA,"PER",1967,3,4
"12342","212341","Rediet","Kefyalew","",NA,"ETH",1984,2,21
"12343","212342","Seble","Woldegebriel","",NA,"ETH",1984,4,10
"12344","212343","Olga","Zaitseva","",NA,"URS",1962,3,12
"12345","212344","Suthasini","Sirikaya","",NA,"THA",1953,11,7
"12346","212345","Chalada","Wattana","",NA,"THA",1958,5,19
"12347","212346","Sandra","Kellemberger","",NA,"BOL",1976,7,9
"12348","212347","Carolina","Torres","",NA,"COL",1973,6,25
"12349","212348","Min Kyung","Seol","",NA,"KOR",1960,11,17
"12350","212349","Lisa","Yap Sam","",NA,"JAM",1958,5,13
"12351","212350","Marianne","Bakken","",NA,"NOR",1979,5,21
"12352","212351","Metasebeya","Temesgen","",NA,"ETH",1977,5,30
"12353","212352","Line","Ullring","",NA,"NOR",1974,4,1
"12354","212353","Senait","Gebreail","",NA,"ETH",1980,12,20
"12355","212354","Dai Hwa","Wang","",NA,"TPE",1966,2,18
"12356","212355","Chiu Mei","Ho","",NA,"TPE",1962,9,10
"12357","212356","Mette","Sigmundstad","",NA,"NOR",1975,3,26
"12358","212357","Sheenagh","Cosgrove","",NA,"TRI",1984,4,14
"12359","212358","Temesgen","Metasebeya","",NA,"ETH",1977,6,10
"12360","212359","Tari Ann","Toro","",NA,"PUR",1977,8,28
"12361","212360","Anya","Moyston","",NA,"JAM",1983,8,26
"12362","212361","Fabienne","Gmeiner","",NA,"LIE",1979,9,7
"12363","212362","Elya","Constanta","",NA,"CYP",1980,7,7
"12364","212363","Christine","Vogt","",NA,"LIE",1979,3,20
"12365","212364","Elsie","Veentjer Spruyt","",NA,"NED",1943,12,7
"12366","212365","Dalia","Koriat","",NA,"ISR",1969,11,5
"12367","212366","Maija","Suonpaa","",NA,"FIN",1965,5,25
"12368","212367","Geraldine","Barniville","",NA,"IRL",1942,11,7
"12369","212368","Helen","Lennon","",NA,"IRL",1946,4,14
"12370","212369","Astrid","Sunde","",NA,"NOR",1964,2,28
"12371","212370","Jennifer","Thornton","",NA,"IRL",1965,7,2
"12372","212371","Sabine","Bernegger","",NA,"AUT",1954,8,21
"12373","212372","Claudia","Borgiani","",NA,"VEN",1966,2,9
"12374","212373","Stefania","Sernaglia","",NA,"VEN",NA,NA,NA
"12375","212374","Caitriona","Ruane","",NA,"IRL",1962,7,19
"12376","212375","Bernadette","Davy","",NA,"IRL",1956,9,21
"12377","212376","Teodora","Tache","",NA,"ROU",1968,9,30
"12378","212377","Catriona","Mccarthy","",NA,"IRL",1974,1,24
"12379","212378","Joanna","Bauza","",NA,"PUR",1975,8,8
"12380","212379","Maribel","Amadeo","",NA,"PUR",1973,3,23
"12381","212380","Elina","Durchman","",NA,"FIN",1956,11,24
"12382","212381","Laila","Pirila","",NA,"FIN",1951,6,10
"12383","212382","Goda","Kuliesyte","",NA,"LTU",1982,11,2
"12384","212383","Elena","Arabadji","",NA,"MDA",1979,5,5
"12385","212384","Rakel","Petursdottir","",NA,"ISL",1981,4,3
"12386","212385","Stefania","Stefansdottir","",NA,"ISL",1978,6,20
"12387","212386","Margarita","Akbacheva","",NA,"ISL",1983,4,19
"12388","212387","Tanya","Volkova","",NA,"MDA",1984,2,25
"12389","212388","Mari Ann","Klougart","",NA,"DEN",1947,4,27
"12390","212389","Jelena","Gencic","",NA,"YUG",1936,10,9
"12391","212390","Florea De Maria","Urrea","",NA,"GUA",1969,6,4
"12392","212391","Paula","Alvarez","",NA,"DOM",NA,NA,NA
"12393","212392","Alejandra","Gomez","",NA,"GUA",1974,6,4
"12394","212393","Monica","Aguero","",NA,"GUA",1971,3,29
"12395","212394","Nicole","Wagstaff","",NA,"ZIM",1970,5,22
"12396","212395","Lone","Vandborg","",NA,"DEN",1961,8,5
"12397","212396","Helene","Holter","",NA,"EST",1973,5,31
"12398","212397","Raminta","Mackeviciute","",NA,"LTU",1971,5,8
"12399","212398","Jeom Re","Park","",NA,"KOR",1962,2,4
"12400","212399","Shahira","Tawfik","",NA,"EGY",1972,8,1
"12401","212400","Anjy","Fahmy","",NA,"EGY",1971,4,26
"12402","212401","Angelika","Schadler","",NA,"LIE",1980,4,29
"12403","212402","Ginette","Huberty","",NA,"LUX",1962,12,22
"12404","212403","Monica","Munoz","",NA,"MEX",1966,12,5
"12405","212404","Josiane","Graas","",NA,"LUX",1948,4,26
"12406","212405","Elzbieta","Slesicka","",NA,"POL",1954,1,5
"12407","212406","Irina","Shevchenko","",NA,"URS",1956,2,16
"12408","212407","Rita","Krombach","",NA,"LUX",1951,11,20
"12409","212408","Simone","Wolter","",NA,"LUX",1956,12,11
"12410","212409","Kristina","Grunberg","",NA,"EST",1968,1,26
"12411","212410","Belkis","Rodriguez","",NA,"CUB",1965,5,14
"12412","212411","Rita","Pichardo","",NA,"CUB",1970,5,22
"12413","212412","Sally Anne","Mcdonald","",NA,"ZIM",1962,11,23
"12414","212413","Angela","Longo","",NA,"ZIM",1966,1,18
"12415","212414","Oksana","Bushevitsa","",NA,"LAT",1973,7,20
"12416","212415","Cleopatra","Lopez","",NA,"PHI",NA,NA,NA
"12417","212416","Ljudmila","Pavlov","",NA,"YUG",1974,6,30
"12418","212417","Monika","Hassmann","",NA,"AUT",NA,NA,NA
"12419","212418","Nahia","Abou Khalil","",NA,"LIB",1967,11,1
"12420","212419","Maya","Hajjar","",NA,"LIB",1964,7,18
"12421","212420","Saranga","Sangakkara","",NA,"SRI",1976,3,1
"12422","212421","Tania","Zaitouni","",NA,"LIB",1968,8,13
"12423","212422","Alexandra","Scholer","",NA,"LUX",1975,4,13
"12424","212423","Evelyne","Gmeiner","",NA,"LIE",1981,9,10
"12425","212424","Marlene","Zuleta","",NA,"CHI",1964,8,13
"12426","212425","Sasha","Hanna","",NA,"JAM",1977,4,18
"12427","212426","Kirsten","Robsahm","",NA,"NOR",1945,5,1
"12428","212427","May","Emara","",NA,"EGY",1980,9,16
"12429","212428","Mmaphala","Letsatle","",NA,"BOT",1972,10,12
"12430","212429","Gianfranca","Devercelli","",NA,"PER",1973,12,23
"12431","212430","Maluca","Llamas","",NA,"MEX",1962,8,4
"12432","212431","Chris Anne","Aston","",NA,"BAH",1967,8,20
"12433","212432","Kim","Cartwright","",NA,"BAH",1964,11,17
"12434","212433","Rina","Caniza","",NA,"PHI",1965,2,18
"12435","212434","Dyan","Castillejo","",NA,"PHI",1965,9,15
"12436","212435","Ewa","Zerdecka","",NA,"POL",1967,9,27
"12437","212436","Monika","Waniek","",NA,"POL",1967,5,8
"12438","212437","Therese","Arildsen","",NA,"DEN",1964,6,25
"12439","212438","Gaobolae","Seleka","",NA,"BOT",1972,3,19
"12440","212439","Hsiu Tsuan","Wen","",NA,"TPE",1963,8,21
"12441","212440","Indre","Kastanauskaite","",NA,"LTU",1980,4,10
"12442","212441","Jacqueline","Morales","",NA,"MAR",NA,NA,NA
"12443","212442","Valisoa","Rafolomanantsiatosika","",NA,"MAD",1984,11,8
"12444","212443","Ku Maizan","Shak","",NA,"MAS",1966,1,5
"12445","212444","Cheah Sui","Kim","",NA,"MAS",1976,3,9
"12446","212445","Claudia","Brause","",NA,"URU",1970,8,29
"12447","212446","Elizabeth","Gibson","",NA,"TRI",1968,3,11
"12448","212447","Laura","Olave","",NA,"URU",1975,2,23
"12449","212448","Carla","Jimenez","",NA,"BOL",1978,8,31
"12450","212449","Chongrak","Sri Ud","",NA,"THA",1962,6,1
"12451","212450","Patricia","Rodriguez","",NA,"DOM",1975,3,23
"12452","212451","Susan","Butt","",NA,"CAN",1938,3,19
"12453","212452","Almut","Sturm","",NA,"FRG",1941,4,7
"12454","212453","Henrietta","Harris","",NA,"JAM",1968,2,9
"12455","212454","Alice","Alexandri","",NA,"GRE",NA,NA,NA
"12456","212455","Michele","Kahn","",NA,"BEL",1939,2,14
"12457","212456","Liliana","Fernandez","",NA,"COL",1962,6,6
"12458","212457","Maria De Los Angeles","Ycaza","",NA,"ECU",1973,11,16
"12459","212458","Robyn","Hunt","",NA,"NZL",1950,12,3
"12460","212459","Tsedey","Kifle","",NA,"ETH",1980,12,28
